constant    1: beta    0, exp    1
constant 2680: beta   64, exp   90
constant 2681: beta   64, exp   90
constant 2682: beta   62, exp  168
constant 2683: beta   62, exp  168
constant 2684: beta   73, exp  194
constant 2685: beta   73, exp  194
constant 2686: beta   21, exp   47
constant 2687: beta   21, exp   47
constant 2688: beta  132, exp  125
constant 2689: beta  101, exp  123
constant 2690: beta   73, exp   88
constant 2691: beta   94, exp  108
constant 2692: beta   18, exp   33
constant 2693: beta   11, exp   19
constant 2694: beta  105, exp  133
constant 2695: beta   49, exp   74
constant 2696: beta  133, exp  175
constant 2697: beta   56, exp   73
constant 2698: beta   21, exp   39
constant 2699: beta  137, exp  177
constant 2700: beta   60, exp   97
constant 2701: beta   17, exp   34
constant 2702: beta   93, exp  143
constant 2703: beta   81, exp  127
constant 2704: beta   59, exp   97
constant 2705: beta   21, exp   47
constant 2706: beta   21, exp   47
constant 2707: beta  132, exp  125
constant 2708: beta  101, exp  123
constant 2709: beta   73, exp   88
constant 2710: beta   94, exp  108
constant 2711: beta   18, exp   33
constant 2712: beta   39, exp   64
constant 2713: beta   42, exp   68
constant 2714: beta   87, exp  111
constant 2715: beta   53, exp   77
constant 2716: beta   73, exp  102
constant 2717: beta   53, exp   78
constant 2718: beta  139, exp  193
constant 2719: beta  149, exp  180
constant 2720: beta  108, exp  154
constant 2721: beta   60, exp   97
constant 2722: beta   10, exp   21
constant 2723: beta   74, exp  114
constant 2724: beta   65, exp  102
constant 2725: beta   29, exp   51
constant 2726: beta  101, exp  162
constant 2727: beta  101, exp  162
constant 2728: beta    4, exp    8
constant 2729: beta   12, exp   21
constant 2730: beta    6, exp    9
constant 2731: beta    4, exp    7
constant 2732: beta    3, exp    6
constant 2733: beta    3, exp    6
constant 2734: beta    3, exp    6
constant 2735: beta    6, exp   11
constant 2736: beta    7, exp   16
constant 2737: beta   12, exp   28
constant 2738: beta   47, exp   74
constant 2739: beta   47, exp   74
constant 2740: beta   26, exp   54
constant 2741: beta   26, exp   54
constant 2742: beta   22, exp   45
constant 2743: beta   19, exp   49
constant 2744: beta    5, exp   11
constant 2745: beta   31, exp   57
constant 2746: beta   31, exp   57
constant 2747: beta    5, exp   11
constant 2748: beta   31, exp   57
constant 2749: beta   31, exp   57
constant 2750: beta   10, exp   27
constant 2751: beta   31, exp   58
constant 2752: beta   39, exp   66
constant 2753: beta   10, exp   27
constant 2754: beta   31, exp   58
constant 2755: beta   39, exp   66
constant 2756: beta   20, exp   39
constant 2757: beta   20, exp   39
constant 2758: beta    1, exp    3
constant 2759: beta    3, exp    7
constant 2760: beta   14, exp   32
constant 2761: beta   34, exp   59
constant 2762: beta   20, exp   43
constant 2763: beta   24, exp   47
constant 2764: beta    3, exp    7
constant 2765: beta   11, exp   19
constant 2766: beta    4, exp   13
constant 2767: beta   39, exp   64
constant 2768: beta   70, exp  101
constant 2769: beta   62, exp   89
constant 2770: beta   46, exp   68
constant 2771: beta    3, exp   10
constant 2772: beta   13, exp   31
constant 2773: beta   11, exp   29
constant 2774: beta    4, exp    8
constant 2775: beta   12, exp   21
constant 2776: beta    6, exp    9
constant 2777: beta    4, exp    7
constant 2778: beta    3, exp    6
constant 2779: beta    3, exp    6
constant 2780: beta    3, exp    6
constant 2781: beta    7, exp   16
constant 2782: beta   12, exp   28
constant 2783: beta   47, exp   74
constant 2784: beta   47, exp   74
constant 2785: beta   26, exp   54
constant 2786: beta   26, exp   54
constant 2787: beta   22, exp   45
constant 2788: beta   19, exp   49
constant 2789: beta    5, exp   11
constant 2790: beta   31, exp   57
constant 2791: beta   31, exp   57
constant 2792: beta    5, exp   11
constant 2793: beta   31, exp   57
constant 2794: beta   31, exp   57
constant 2795: beta   10, exp   27
constant 2796: beta   31, exp   58
constant 2797: beta   39, exp   66
constant 2798: beta   10, exp   27
constant 2799: beta   31, exp   58
constant 2800: beta   39, exp   66
constant 2801: beta   10, exp   21
constant 2802: beta    3, exp    8
constant 2803: beta    6, exp   13
constant 2804: beta   24, exp   45
constant 2805: beta   29, exp   59
constant 2806: beta   67, exp  102
constant 2807: beta   62, exp   94
constant 2808: beta   25, exp   47
constant 2809: beta   28, exp   52
constant 2810: beta   40, exp   75
constant 2811: beta   51, exp   81
constant 2812: beta   28, exp   53
constant 2813: beta   37, exp   69
constant 2814: beta   16, exp   35
constant 2815: beta   32, exp   57
constant 2816: beta   39, exp   69
constant 2817: beta   31, exp   57
constant 2818: beta   35, exp   61
constant 2819: beta   30, exp   49
constant 2820: beta   31, exp   51
constant 2821: beta   27, exp   51
constant 2822: beta  105, exp  138
constant 2823: beta   31, exp   51
constant 2824: beta   54, exp   84
constant 2825: beta   48, exp   74
constant 2826: beta   41, exp   70
constant 2827: beta   58, exp   88
constant 2828: beta    1, exp    3
constant 2829: beta   24, exp   46
constant 2830: beta   36, exp   56
constant 2831: beta   35, exp   61
constant 2832: beta    7, exp   17
constant 2833: beta   40, exp   65
constant 2834: beta   31, exp   56
constant 2835: beta   36, exp   57
constant 2836: beta   59, exp   92
constant 2837: beta   67, exp  110
constant 2838: beta   54, exp   84
constant 2839: beta   70, exp  103
constant 2840: beta   46, exp   72
constant 2841: beta   59, exp   91
constant 2842: beta   58, exp   87
constant 2843: beta   96, exp  134
constant 2844: beta   76, exp  116
constant 2845: beta  107, exp  158
constant 2846: beta   33, exp   58
constant 2847: beta   78, exp  126
constant 2848: beta   19, exp   33
constant 2849: beta   41, exp   67
constant 2850: beta   28, exp   51
constant 2851: beta   19, exp   33
constant 2852: beta   41, exp   68
constant 2853: beta    2, exp    7
constant 2854: beta    4, exp   15
constant 2855: beta  130, exp  137
constant 2856: beta  198, exp  181
constant 2857: beta   98, exp  110
constant 2858: beta   88, exp  103
constant 2859: beta   62, exp   85
constant 2860: beta  126, exp  148
constant 2861: beta   91, exp  138
constant 2862: beta   98, exp  133
constant 2863: beta    6, exp   19
constant 2864: beta  140, exp  151
constant 2865: beta  140, exp  151
constant 2866: beta  128, exp  145
constant 2867: beta   90, exp  111
constant 2868: beta    6, exp   13
constant 2869: beta   28, exp   36
constant 2870: beta   11, exp   19
constant 2871: beta   28, exp   37
constant 2872: beta   38, exp   50
constant 2873: beta   81, exp  109
constant 2874: beta   78, exp  109
constant 2875: beta   93, exp  125
constant 2876: beta   73, exp  100
constant 2877: beta   60, exp   85
constant 2878: beta  121, exp  155
constant 2879: beta  118, exp  165
constant 2880: beta  138, exp  195
constant 2881: beta    6, exp   13
constant 2882: beta   51, exp   62
constant 2883: beta  507, exp  554
constant 2884: beta  363, exp  440
constant 2885: beta  330, exp  388
constant 2886: beta  429, exp  516
constant 2887: beta  492, exp  599
constant 2888: beta  228, exp  278
constant 2889: beta  404, exp  480
constant 2890: beta  498, exp  607
constant 2891: beta  467, exp  560
constant 2892: beta  440, exp  511
constant 2893: beta  318, exp  381
constant 2894: beta  432, exp  510
constant 2895: beta  379, exp  436
constant 2896: beta  380, exp  432
constant 2897: beta  140, exp  157
constant 2898: beta  193, exp  216
constant 2899: beta  137, exp  153
constant 2900: beta  193, exp  216
constant 2901: beta  274, exp  296
constant 2902: beta  476, exp  551
constant 2903: beta  313, exp  367
constant 2904: beta  430, exp  487
constant 2905: beta  282, exp  295
constant 2906: beta    1, exp    3
constant 2907: beta    1, exp    3
constant 2908: beta   43, exp   41
constant 2909: beta   17, exp   15
constant 2910: beta  709, exp  823
constant 2911: beta  399, exp  459
constant 2912: beta  281, exp  327
constant 2913: beta  194, exp  210
constant 2914: beta  145, exp  171
constant 2915: beta   14, exp   33
constant 2916: beta   29, exp   45
constant 2917: beta  198, exp  182
constant 2918: beta  215, exp  190
constant 2919: beta  171, exp  161
constant 2920: beta  234, exp  186
constant 2921: beta  127, exp  123
constant 2922: beta  123, exp  132
constant 2923: beta   13, exp   18
constant 2924: beta   13, exp   18
constant 2925: beta    1, exp    3
constant 2926: beta   26, exp   39
constant 2927: beta   68, exp   96
constant 2928: beta   48, exp   64
constant 2929: beta   70, exp   98
constant 2930: beta   62, exp   86
constant 2931: beta   81, exp  116
constant 2932: beta   81, exp  116
constant 2933: beta   26, exp   39
constant 2934: beta   68, exp   96
constant 2935: beta   54, exp   74
constant 2936: beta   70, exp   98
constant 2937: beta   62, exp   86
constant 2938: beta   79, exp  116
constant 2939: beta   79, exp  116
constant 2940: beta   29, exp   37
constant 2941: beta    3, exp    5
constant 2942: beta    3, exp    5
constant 2943: beta  107, exp  129
constant 2944: beta   66, exp   82
constant 2945: beta   79, exp   92
constant 2946: beta  123, exp  146
constant 2947: beta   82, exp  111
constant 2948: beta   42, exp   67
constant 2949: beta   11, exp   21
constant 2950: beta    1, exp    3
constant 2951: beta   23, exp   34
constant 2952: beta   23, exp   34
constant 2953: beta   45, exp   68
constant 2954: beta  106, exp  147
constant 2955: beta   38, exp   66
constant 2956: beta   23, exp   34
constant 2957: beta   23, exp   34
constant 2958: beta   45, exp   68
constant 2959: beta  106, exp  147
constant 2960: beta   37, exp   62
constant 2961: beta   76, exp  123
constant 2962: beta    3, exp    9
constant 2963: beta   44, exp   73
constant 2964: beta   29, exp   43
constant 2965: beta  157, exp  192
constant 2966: beta   50, exp   74
constant 2967: beta   33, exp   58
constant 2968: beta   23, exp   40
constant 2969: beta   14, exp   23
constant 2970: beta   17, exp   27
constant 2971: beta    3, exp    9
constant 2972: beta   46, exp   62
constant 2973: beta   52, exp   70
constant 2974: beta   19, exp   38
constant 2975: beta  319, exp  393
constant 2976: beta  172, exp  243
constant 2977: beta  313, exp  399
constant 2978: beta  175, exp  222
constant 2979: beta  266, exp  349
constant 2980: beta  406, exp  512
constant 2981: beta  274, exp  410
constant 2982: beta  204, exp  276
constant 2983: beta  179, exp  246
constant 2984: beta  147, exp  224
constant 2985: beta  111, exp  172
constant 2986: beta   57, exp   94
constant 2987: beta   79, exp  113
constant 2988: beta   62, exp   98
constant 2989: beta   63, exp   94
constant 2990: beta   76, exp  108
constant 2991: beta   35, exp   53
constant 2992: beta   22, exp   39
constant 2993: beta    5, exp   11
constant 2994: beta   70, exp  103
constant 2995: beta   24, exp   47
constant 2996: beta   23, exp   43
constant 2997: beta    7, exp   15
constant 2998: beta   45, exp   79
constant 2999: beta   26, exp   49
constant 3000: beta   28, exp   55
constant 3001: beta   56, exp  100
constant 3002: beta   89, exp  108
constant 3003: beta  185, exp  200
constant 3004: beta  249, exp  254
constant 3005: beta  217, exp  217
constant 3006: beta  293, exp  282
constant 3007: beta  187, exp  202
constant 3008: beta  251, exp  256
constant 3009: beta  219, exp  219
constant 3010: beta  234, exp  235
constant 3011: beta  310, exp  310
constant 3012: beta  308, exp  310
constant 3013: beta  308, exp  310
constant 3014: beta  213, exp  224
constant 3015: beta  242, exp  246
constant 3016: beta  259, exp  252
constant 3017: beta  226, exp  272
constant 3018: beta  780, exp  736
constant 3019: beta  305, exp  310
constant 3020: beta  284, exp  309
constant 3021: beta  193, exp  229
constant 3022: beta  134, exp  175
constant 3023: beta  126, exp  155
constant 3024: beta   59, exp   89
constant 3025: beta    7, exp   15
constant 3026: beta   54, exp   95
constant 3027: beta   26, exp   49
constant 3028: beta   49, exp   79
constant 3029: beta  113, exp  159
constant 3030: beta  146, exp  179
constant 3031: beta  242, exp  283
constant 3032: beta  311, exp  349
constant 3033: beta  306, exp  351
constant 3034: beta  316, exp  365
constant 3035: beta  556, exp  596
constant 3036: beta  244, exp  285
constant 3037: beta  330, exp  362
constant 3038: beta  323, exp  366
constant 3039: beta  348, exp  391
constant 3040: beta  389, exp  434
constant 3041: beta  369, exp  421
constant 3042: beta  407, exp  475
constant 3043: beta  437, exp  501
constant 3044: beta  336, exp  382
constant 3045: beta  463, exp  512
constant 3046: beta  659, exp  701
constant 3047: beta  378, exp  424
constant 3048: beta  562, exp  616
constant 3049: beta  659, exp  748
constant 3050: beta  341, exp  416
constant 3051: beta  184, exp  217
constant 3052: beta  145, exp  165
constant 3053: beta   56, exp   79
constant 3054: beta   87, exp  139
constant 3055: beta   26, exp   45
constant 3056: beta   26, exp   44
constant 3057: beta    2, exp    5
constant 3058: beta   65, exp   97
constant 3059: beta   31, exp   49
constant 3060: beta   72, exp  100
constant 3061: beta   95, exp  137
constant 3062: beta  231, exp  310
constant 3063: beta  147, exp  207
constant 3064: beta  152, exp  228
constant 3065: beta   74, exp  117
constant 3066: beta   16, exp   23
constant 3067: beta    4, exp    7
constant 3068: beta    2, exp    5
constant 3069: beta   15, exp   28
constant 3070: beta   27, exp   60
constant 3071: beta   32, exp   58
constant 3072: beta   26, exp   50
constant 3073: beta   73, exp  112
constant 3074: beta  194, exp  263
constant 3075: beta   55, exp   89
constant 3076: beta  187, exp  281
constant 3077: beta   17, exp   39
constant 3078: beta   25, exp   51
constant 3079: beta   91, exp  134
constant 3080: beta   36, exp   60
constant 3081: beta   35, exp   65
constant 3082: beta  134, exp  200
constant 3083: beta  236, exp  336
constant 3084: beta  117, exp  168
constant 3085: beta  168, exp  239
constant 3086: beta  240, exp  346
constant 3087: beta  367, exp  503
constant 3088: beta  332, exp  420
constant 3089: beta  376, exp  510
constant 3090: beta   93, exp  151
constant 3091: beta  196, exp  266
constant 3092: beta   74, exp  107
constant 3093: beta  237, exp  303
constant 3094: beta   90, exp  124
constant 3095: beta   56, exp   76
constant 3096: beta  163, exp  194
constant 3097: beta   88, exp  115
constant 3098: beta   85, exp  102
constant 3099: beta   58, exp   78
constant 3100: beta   33, exp   49
constant 3101: beta   83, exp  105
constant 3102: beta   28, exp   58
constant 3103: beta   76, exp  113
constant 3104: beta   68, exp  110
constant 3105: beta   37, exp   64
constant 3106: beta   32, exp   54
constant 3107: beta   19, exp   33
constant 3108: beta   24, exp   40
constant 3109: beta   18, exp   34
constant 3110: beta   29, exp   60
constant 3111: beta    3, exp    8
constant 3112: beta  109, exp  155
constant 3113: beta   23, exp   47
constant 3114: beta    5, exp   15
constant 3115: beta   19, exp   35
constant 3116: beta   14, exp   26
constant 3117: beta   27, exp   56
constant 3118: beta   29, exp   46
constant 3119: beta   32, exp   47
constant 3120: beta    3, exp   10
constant 3121: beta    3, exp   10
constant 3122: beta   19, exp   32
constant 3123: beta   19, exp   32
constant 3124: beta   92, exp  115
constant 3125: beta   11, exp   17
constant 3126: beta   11, exp   17
constant 3127: beta   25, exp   35
constant 3128: beta   25, exp   35
constant 3129: beta  146, exp  181
constant 3130: beta   73, exp   91
constant 3131: beta   36, exp   52
constant 3132: beta   75, exp  108
constant 3133: beta   87, exp  117
constant 3134: beta  152, exp  207
constant 3135: beta   49, exp   74
constant 3136: beta   92, exp  115
constant 3137: beta  146, exp  181
constant 3138: beta   73, exp   91
constant 3139: beta   36, exp   52
constant 3140: beta   75, exp  108
constant 3141: beta   87, exp  117
constant 3142: beta  152, exp  207
constant 3143: beta   49, exp   74
constant 3144: beta   94, exp  113
constant 3145: beta   73, exp   99
constant 3146: beta  216, exp  269
constant 3147: beta  309, exp  407
constant 3148: beta  112, exp  148
constant 3149: beta   60, exp   91
constant 3150: beta  123, exp  183
constant 3151: beta  139, exp  191
constant 3152: beta  256, exp  373
constant 3153: beta   66, exp   96
constant 3154: beta  112, exp  151
constant 3155: beta  145, exp  195
constant 3156: beta  112, exp  151
constant 3157: beta  145, exp  195
constant 3158: beta  112, exp  151
constant 3159: beta   90, exp  123
constant 3160: beta    1, exp    3
constant 3161: beta    6, exp   11
constant 3162: beta    3, exp   10
constant 3163: beta    3, exp   10
constant 3164: beta   16, exp   33
constant 3165: beta   16, exp   33
constant 3166: beta   16, exp   33
constant 3167: beta   16, exp   33
constant 3168: beta    1, exp    3
constant 3169: beta    1, exp    3
constant 3170: beta   17, exp   42
constant 3171: beta   17, exp   42
constant 3172: beta   50, exp   71
constant 3173: beta   53, exp   81
constant 3174: beta   31, exp   52
constant 3175: beta   45, exp   74
constant 3176: beta   31, exp   52
constant 3177: beta   45, exp   74
constant 3178: beta   38, exp   54
constant 3179: beta   38, exp   54
constant 3180: beta   61, exp   89
constant 3181: beta    1, exp    3
constant 3182: beta    1, exp    3
constant 3183: beta   17, exp   25
constant 3184: beta  114, exp  150
constant 3185: beta   73, exp  118
constant 3186: beta   73, exp  114
constant 3187: beta  114, exp  150
constant 3188: beta   19, exp   37
constant 3189: beta    2, exp    9
constant 3190: beta   39, exp   67
constant 3191: beta   39, exp   71
constant 3192: beta   42, exp   59
constant 3193: beta   30, exp   49
constant 3194: beta   30, exp   49
constant 3195: beta   46, exp   79
constant 3196: beta    8, exp   19
constant 3197: beta    1, exp    3
constant 3198: beta    1, exp    3
constant 3199: beta  126, exp  165
constant 3200: beta  305, exp  390
constant 3201: beta   69, exp  106
constant 3202: beta   18, exp   29
constant 3203: beta   24, exp   39
constant 3204: beta   24, exp   39
constant 3205: beta   34, exp   49
constant 3206: beta   48, exp   59
constant 3207: beta    5, exp    9
constant 3208: beta    5, exp    9
constant 3209: beta    5, exp    9
constant 3210: beta   49, exp   66
constant 3211: beta   65, exp   88
constant 3212: beta   49, exp   66
constant 3213: beta   14, exp   36
constant 3214: beta   14, exp   36
constant 3215: beta   26, exp   48
constant 3216: beta   46, exp   53
constant 3217: beta   20, exp   33
constant 3218: beta   20, exp   33
constant 3219: beta   20, exp   33
constant 3220: beta   20, exp   33
constant 3221: beta   20, exp   33
constant 3222: beta   20, exp   33
constant 3223: beta   97, exp  139
constant 3224: beta   35, exp   61
constant 3225: beta  131, exp  187
constant 3226: beta   35, exp   61
constant 3227: beta   97, exp  139
constant 3228: beta   35, exp   61
constant 3229: beta  115, exp  169
constant 3230: beta    6, exp    9
constant 3231: beta    6, exp    9
constant 3232: beta   38, exp   58
constant 3233: beta   38, exp   58
constant 3234: beta   49, exp   73
constant 3235: beta   20, exp   37
constant 3236: beta   49, exp   73
constant 3237: beta   34, exp   59
constant 3238: beta   38, exp   60
constant 3239: beta   38, exp   60
constant 3240: beta    9, exp   18
constant 3241: beta  198, exp  279
constant 3242: beta   25, exp   49
constant 3243: beta   18, exp   39
constant 3244: beta   17, exp   32
constant 3245: beta  138, exp  210
constant 3246: beta   25, exp   49
constant 3247: beta   18, exp   39
constant 3248: beta   52, exp   79
constant 3249: beta   35, exp   61
constant 3250: beta   28, exp   57
constant 3251: beta   65, exp   95
constant 3252: beta   52, exp   79
constant 3253: beta   35, exp   61
constant 3254: beta   28, exp   57
constant 3255: beta   65, exp   95
constant 3256: beta   13, exp   32
constant 3257: beta   18, exp   40
constant 3258: beta   26, exp   52
constant 3259: beta   13, exp   32
constant 3260: beta   18, exp   40
constant 3261: beta   26, exp   52
constant 3262: beta  104, exp  146
constant 3263: beta   37, exp   59
constant 3264: beta   63, exp  100
constant 3265: beta   32, exp   56
constant 3266: beta   18, exp   28
constant 3267: beta   41, exp   71
constant 3268: beta   32, exp   57
constant 3269: beta   91, exp  133
constant 3270: beta   88, exp  126
constant 3271: beta  122, exp  176
constant 3272: beta  119, exp  168
constant 3273: beta   78, exp  112
constant 3274: beta   53, exp   94
constant 3275: beta   25, exp   46
constant 3276: beta   22, exp   44
constant 3277: beta   35, exp   64
constant 3278: beta   53, exp   81
constant 3279: beta   86, exp  127
constant 3280: beta  154, exp  222
constant 3281: beta   36, exp   64
constant 3282: beta   25, exp   46
constant 3283: beta   17, exp   25
constant 3284: beta   98, exp  128
constant 3285: beta   83, exp  114
constant 3286: beta   87, exp  122
constant 3287: beta   98, exp  128
constant 3288: beta   17, exp   25
constant 3289: beta   38, exp   67
constant 3290: beta   38, exp   67
constant 3291: beta   53, exp   79
constant 3292: beta   46, exp   76
constant 3293: beta   46, exp   76
constant 3294: beta   53, exp   79
constant 3295: beta   35, exp   70
constant 3296: beta   35, exp   70
constant 3297: beta   35, exp   70
constant 3298: beta    1, exp    3
constant 3299: beta    1, exp    3
constant 3300: beta  476, exp  534
constant 3301: beta  250, exp  300
constant 3302: beta  104, exp  136
constant 3303: beta   44, exp   59
constant 3304: beta   32, exp   39
constant 3305: beta   32, exp   39
constant 3306: beta   32, exp   39
constant 3307: beta   32, exp   39
constant 3308: beta    9, exp   13
constant 3309: beta    9, exp   13
constant 3310: beta   64, exp   91
constant 3311: beta   64, exp   91
constant 3312: beta   83, exp  107
constant 3313: beta   83, exp  107
constant 3314: beta   30, exp   49
constant 3315: beta   30, exp   49
constant 3316: beta   34, exp   49
constant 3317: beta   34, exp   49
constant 3318: beta   16, exp   31
constant 3319: beta   16, exp   31
constant 3320: beta   16, exp   31
constant 3321: beta   16, exp   31
constant 3322: beta   45, exp   72
constant 3323: beta   33, exp   54
constant 3324: beta   33, exp   54
constant 3325: beta   45, exp   72
constant 3326: beta   37, exp   62
constant 3327: beta   37, exp   62
constant 3328: beta   75, exp  119
constant 3329: beta   75, exp  119
constant 3330: beta  106, exp  152
constant 3331: beta  106, exp  152
constant 3332: beta  106, exp  152
constant 3333: beta  106, exp  152
constant 3334: beta   23, exp   43
constant 3335: beta   41, exp   66
constant 3336: beta   23, exp   43
constant 3337: beta   55, exp   84
constant 3338: beta  126, exp  165
constant 3339: beta  339, exp  446
constant 3340: beta   69, exp  106
constant 3341: beta   18, exp   29
constant 3342: beta   36, exp   59
constant 3343: beta   91, exp  135
constant 3344: beta   85, exp  125
constant 3345: beta   36, exp   59
constant 3346: beta   36, exp   59
constant 3347: beta   25, exp   43
constant 3348: beta   25, exp   43
constant 3349: beta   87, exp  113
constant 3350: beta   18, exp   29
constant 3351: beta   36, exp   59
constant 3352: beta    9, exp   20
constant 3353: beta    2, exp    5
constant 3354: beta   27, exp   48
constant 3355: beta   76, exp  115
constant 3356: beta  109, exp  161
constant 3357: beta   18, exp   34
constant 3358: beta   33, exp   56
constant 3359: beta   26, exp   56
constant 3360: beta   56, exp   92
constant 3361: beta   59, exp   87
constant 3362: beta   38, exp   57
constant 3363: beta  101, exp  135
constant 3364: beta  111, exp  143
constant 3365: beta  171, exp  227
constant 3366: beta   81, exp  113
constant 3367: beta   74, exp   99
constant 3368: beta   22, exp   37
constant 3369: beta    1, exp    3
constant 3370: beta    1, exp    3
constant 3371: beta    3, exp   10
constant 3372: beta    7, exp   18
constant 3373: beta    8, exp   20
constant 3374: beta   88, exp  152
constant 3375: beta   83, exp  130
constant 3376: beta   80, exp  136
constant 3377: beta   39, exp   56
constant 3378: beta   39, exp   56
constant 3379: beta   29, exp   61
constant 3380: beta    3, exp   12
constant 3381: beta   29, exp   61
constant 3382: beta    2, exp   10
constant 3383: beta   51, exp   99
constant 3384: beta    3, exp   12
constant 3385: beta   51, exp   99
constant 3386: beta    2, exp   10
constant 3387: beta    8, exp   16
constant 3388: beta   24, exp   51
constant 3389: beta   29, exp   64
constant 3390: beta   14, exp   27
constant 3391: beta   29, exp   53
constant 3392: beta   69, exp  106
constant 3393: beta   42, exp   66
constant 3394: beta    2, exp    5
constant 3395: beta    4, exp   12
constant 3396: beta   12, exp   32
constant 3397: beta   31, exp   57
constant 3398: beta   50, exp   87
constant 3399: beta   52, exp   81
constant 3400: beta   25, exp   52
constant 3401: beta    6, exp   11
constant 3402: beta   11, exp   23
constant 3403: beta   21, exp   41
constant 3404: beta   72, exp   91
constant 3405: beta   18, exp   40
constant 3406: beta   15, exp   28
constant 3407: beta   13, exp   29
constant 3408: beta   20, exp   44
constant 3409: beta   23, exp   43
constant 3410: beta   10, exp   23
constant 3411: beta    2, exp   10
constant 3412: beta   69, exp  112
constant 3413: beta   53, exp   81
constant 3414: beta   30, exp   60
constant 3415: beta    8, exp   21
constant 3416: beta   42, exp   72
constant 3417: beta   30, exp   56
constant 3418: beta   16, exp   35
constant 3419: beta   18, exp   40
constant 3420: beta   27, exp   61
constant 3421: beta   36, exp   64
constant 3422: beta    8, exp   24
constant 3423: beta   17, exp   25
constant 3424: beta  148, exp  198
constant 3425: beta  107, exp  156
constant 3426: beta  111, exp  164
constant 3427: beta   53, exp   79
constant 3428: beta   53, exp   79
constant 3429: beta   47, exp   76
constant 3430: beta   47, exp   76
constant 3431: beta   47, exp   76
constant 3432: beta   47, exp   76
constant 3433: beta   86, exp  129
constant 3434: beta   10, exp   21
constant 3435: beta  289, exp  358
constant 3436: beta  107, exp  149
constant 3437: beta   64, exp   85
constant 3438: beta   53, exp   77
constant 3439: beta  247, exp  321
constant 3440: beta   42, exp   76
constant 3441: beta   34, exp   53
constant 3442: beta   62, exp   94
constant 3443: beta   62, exp   94
constant 3444: beta    5, exp    9
constant 3445: beta   46, exp   68
constant 3446: beta   24, exp   43
constant 3447: beta  122, exp  174
constant 3448: beta   41, exp   71
constant 3449: beta   19, exp   41
constant 3450: beta   27, exp   53
constant 3451: beta   19, exp   41
constant 3452: beta   59, exp   93
constant 3453: beta   87, exp  133
constant 3454: beta   59, exp   93
constant 3455: beta   16, exp   29
constant 3456: beta   76, exp  121
constant 3457: beta   12, exp   27
constant 3458: beta   12, exp   27
constant 3459: beta   30, exp   51
constant 3460: beta   17, exp   35
constant 3461: beta   17, exp   35
constant 3462: beta   17, exp   35
constant 3463: beta   59, exp   93
constant 3464: beta   63, exp   98
constant 3465: beta   46, exp   85
constant 3466: beta   34, exp   65
constant 3467: beta   14, exp   31
constant 3468: beta   27, exp   51
constant 3469: beta   34, exp   61
constant 3470: beta   33, exp   61
constant 3471: beta   27, exp   47
constant 3472: beta   96, exp  150
constant 3473: beta   28, exp   51
constant 3474: beta    4, exp    7
constant 3475: beta   96, exp  136
constant 3476: beta   53, exp   79
constant 3477: beta   84, exp  125
constant 3478: beta   47, exp   76
constant 3479: beta   33, exp   56
constant 3480: beta   33, exp   56
constant 3481: beta   23, exp   39
constant 3482: beta   30, exp   51
constant 3483: beta   53, exp   77
constant 3484: beta   79, exp  113
constant 3485: beta   24, exp   43
constant 3486: beta  132, exp  195
constant 3487: beta   50, exp   83
constant 3488: beta   43, exp   68
constant 3489: beta   43, exp   68
constant 3490: beta   53, exp   85
constant 3491: beta   99, exp  165
constant 3492: beta   53, exp   85
constant 3493: beta  129, exp  201
constant 3494: beta   53, exp   85
constant 3495: beta   99, exp  165
constant 3496: beta   40, exp   68
constant 3497: beta   43, exp   77
constant 3498: beta   40, exp   68
constant 3499: beta   43, exp   77
constant 3500: beta   40, exp   68
constant 3501: beta   43, exp   77
constant 3502: beta   96, exp  146
constant 3503: beta   24, exp   43
constant 3504: beta   94, exp  143
constant 3505: beta   10, exp   23
constant 3506: beta   94, exp  143
constant 3507: beta   46, exp   65
constant 3508: beta   46, exp   65
constant 3509: beta   46, exp   65
constant 3510: beta  166, exp  232
constant 3511: beta   61, exp   96
constant 3512: beta   51, exp   86
constant 3513: beta   49, exp   78
constant 3514: beta  318, exp  405
constant 3515: beta   37, exp   59
constant 3516: beta   96, exp  129
constant 3517: beta  129, exp  173
constant 3518: beta   55, exp   84
constant 3519: beta   55, exp   84
constant 3520: beta  106, exp  154
constant 3521: beta   19, exp   33
constant 3522: beta   43, exp   65
constant 3523: beta   72, exp  103
constant 3524: beta   27, exp   45
constant 3525: beta   42, exp   63
constant 3526: beta   27, exp   45
constant 3527: beta  131, exp  181
constant 3528: beta   37, exp   59
constant 3529: beta   50, exp   77
constant 3530: beta   24, exp   41
constant 3531: beta   50, exp   77
constant 3532: beta   24, exp   41
constant 3533: beta   50, exp   77
constant 3534: beta   24, exp   41
constant 3535: beta   44, exp   69
constant 3536: beta   30, exp   49
constant 3537: beta   18, exp   31
constant 3538: beta   44, exp   69
constant 3539: beta   30, exp   49
constant 3540: beta   64, exp   85
constant 3541: beta   64, exp   85
constant 3542: beta   71, exp   97
constant 3543: beta   64, exp   85
constant 3544: beta   18, exp   31
constant 3545: beta   64, exp   85
constant 3546: beta   53, exp   77
constant 3547: beta   76, exp   95
constant 3548: beta   53, exp   77
constant 3549: beta   76, exp   95
constant 3550: beta   53, exp   77
constant 3551: beta   54, exp   79
constant 3552: beta  109, exp  149
constant 3553: beta   76, exp   95
